WEC: ava. Rotation,WEC: max. Rotation,WEC: min. Rotation,WEC: ava. Power,WEC: max. Power,WEC: min. Power,WEC: ava. Nacel position including cable twisting,WEC: ava. reactive Power,WEC: max. reactive Power,WEC: min. reactive Power,WEC: ava. blade angle A,Sys 1 inverter 1 cabinet temp.,Sys 1 inverter 2 cabinet temp.,Sys 1 inverter 3 cabinet temp.,Sys 1 inverter 4 cabinet temp.,Sys 1 inverter 5 cabinet temp.,Sys 1 inverter 6 cabinet temp.,Sys 1 inverter 7 cabinet temp.,Sys 2 inverter 1 cabinet temp.,Sys 2 inverter 2 cabinet temp.,Sys 2 inverter 3 cabinet temp.,Sys 2 inverter 4 cabinet temp.,Sys 2 inverter 5 cabinet temp.,Sys 2 inverter 6 cabinet temp.,Sys 2 inverter 7 cabinet temp.,Spinner temp.,Front bearing temp.,Rear bearing temp.,Pitch cabinet blade A temp.,Pitch cabinet blade B temp.,Pitch cabinet blade C temp.,Blade A temp.,Blade B temp.,Blade C temp.,Rotor temp. 1,Rotor temp. 2,Stator temp. 1,Stator temp. 2,Nacelle ambient temp. 1,Nacelle ambient temp. 2,Nacelle temp.,Nacelle cabinet temp.,Main carrier temp.,Rectifier cabinet temp.,Yaw inverter cabinet temp.,Fan inverter cabinet temp.,Ambient temp.,Tower temp.,Control cabinet temp.,Transformer temp.,RTU: ava. Setpoint 1,Inverter averages,Inverter std dev
14.18999958,15.22000027,13.30000019,3065,3179,2713,-160,207,210,195,16.76000023,36,36,36,34,36,33,34,35,35,32,32,-14,0,-50,19,25,30,38,38,37,165,165,166,106,105,106,104,13,13,16,21,20,29,26,29,15,33,43,68,3050,34.45454407,1.572490811
14.14999962,15.69999981,10.68000031,3011,3145,1,-150,204,210,107,13.52000046,36,36,36,35,36,33,34,34,35,31,32,-14,0,-50,19,25,30,38,37,37,165,165,166,106,106,106,105,13,12,16,21,20,29,26,29,14,34,43,69,3050,34.36363602,1.747725725
14.14999962,15.69999981,10.68000031,3011,3145,1,-150,204,210,107,13.52000046,36,36,36,35,36,33,34,34,35,31,32,-14,0,-50,19,25,30,38,37,37,165,165,166,106,106,106,105,13,12,16,21,20,29,26,29,14,34,43,69,3050,34.36363602,1.747725725
14.18000031,15.64000034,13.43000031,3068,3160,2982,-160,207,210,205,16.37000084,35,35,35,34,36,33,33,34,34,31,31,-14,0,-50,18,24,30,38,37,36,165,165,166,97,96,99,98,13,13,16,20,20,28,26,28,15,33,42,69,3050,33.72727203,1.618079662
14.18000031,15.64000034,13.43000031,3068,3160,2982,-160,207,210,205,16.37000084,35,35,35,34,36,33,33,34,34,31,31,-14,0,-50,18,24,30,38,37,36,165,165,166,97,96,99,98,13,13,16,20,20,28,26,28,15,33,42,69,3050,33.72727203,1.618079662
9.970000267,15.23999977,1.370000005,1762,3141,0,-162,132,1074,0,37.15999985,36,36,36,35,37,34,35,35,36,32,33,-14,0,-50,18,24,30,38,37,36,165,165,166,95,94,97,96,13,13,16,20,19,28,26,28,15,32,43,69,3050,35.0,1.48323977
9.970000267,15.23999977,1.370000005,1762,3141,0,-162,132,1074,0,37.15999985,36,36,36,35,37,34,35,35,36,32,33,-14,0,-50,18,24,30,38,37,36,165,165,166,95,94,97,96,13,13,16,20,19,28,26,28,15,32,43,69,3050,35.0,1.48323977
10.96000004,12.44999981,9.81000042,1219,1873,746,-145,72,93,62,1.0,29,30,29,29,30,28,28,29,28,26,26,-14,0,-50,16,22,28,31,31,30,166,166,166,52,52,68,68,13,12,15,19,17,28,23,27,14,28,35,48,3050,28.36363602,1.361817002
7.130000114,11.92000008,1.450000048,594,1624,0,-139,53,1081,-38,23.20000076,29,30,29,29,31,29,28,30,29,27,26,-14,0,-50,16,22,27,31,31,30,166,166,166,49,49,67,66,13,13,15,19,17,28,23,27,14,27,35,48,3050,28.81818199,1.401298165
12.35000038,14.63000011,10.26000023,1937,3102,912,-130,121,198,66,1.0,31,31,31,30,32,29,30,31,30,27,27,-14,0,-50,18,22,28,33,33,33,166,166,166,73,73,90,89,15,14,17,19,19,28,27,29,16,28,36,51,3050,29.90909004,1.640398979
9.350000381,15.07999992,1.25,1496,3164,0,-114,91,197,0,25.05999947,31,31,31,30,32,29,29,30,30,26,26,-14,0,-50,17,22,28,33,33,33,166,166,166,65,65,84,83,14,13,16,19,19,28,27,29,15,28,36,52,3050,29.54545403,1.967924595
14.10999966,14.55000019,13.59000015,3018,3171,2591,150,194,200,174,1.0,31,34,32,33,34,34,30,33,31,31,29,-14,0,-50,19,24,30,35,35,34,165,165,166,98,98,104,103,15,14,16,20,18,30,27,29,15,30,39,61,3050,32.0,1.732050776
14.10999966,14.55000019,13.59000015,3018,3171,2591,150,194,200,174,1.0,31,34,32,33,34,34,30,33,31,31,29,-14,0,-50,19,24,30,35,35,34,165,165,166,98,98,104,103,15,14,16,20,18,30,27,29,15,30,39,61,3050,32.0,1.732050776
11.46000004,15.68000031,1.220000029,2338,3161,0,151,153,199,0,15.75,32,34,32,33,34,34,30,34,32,31,29,-14,0,-50,19,24,30,36,35,35,166,165,166,99,99,105,104,15,14,16,20,18,30,27,29,15,30,39,62,3050,32.27272797,1.737291574
11.46000004,15.68000031,1.220000029,2338,3161,0,151,153,199,0,15.75,32,34,32,33,34,34,30,34,32,31,29,-14,0,-50,19,24,30,36,35,35,166,165,166,99,99,105,104,15,14,16,20,18,30,27,29,15,30,39,62,3050,32.27272797,1.737291574
14.17000008,14.67000008,13.72999954,3055,3139,2742,149,197,200,190,1.779999971,32,35,33,34,35,35,31,34,32,32,30,-14,0,-50,19,24,30,35,35,34,166,166,166,99,99,104,103,15,15,17,20,19,30,27,30,15,32,40,63,3050,33.0,1.732050776
14.17000008,14.67000008,13.72999954,3055,3139,2742,149,197,200,190,1.779999971,32,35,33,34,35,35,31,34,32,32,30,-14,0,-50,19,24,30,35,35,34,166,166,166,99,99,104,103,15,15,17,20,19,30,27,30,15,32,40,63,3050,33.0,1.732050776
14.18999958,14.53999996,13.88000011,3070,3153,2902,150,197,198,196,4.170000076,33,36,33,35,35,35,31,35,32,32,30,-14,0,-50,19,24,30,36,36,35,166,165,166,102,101,106,105,15,15,17,21,19,30,27,30,15,32,40,63,3050,33.36363602,1.963299513
14.18999958,14.53999996,13.88000011,3070,3153,2902,150,197,198,196,4.170000076,33,36,33,35,35,35,31,35,32,32,30,-14,0,-50,19,24,30,36,36,35,166,165,166,102,101,106,105,15,15,17,21,19,30,27,30,15,32,40,63,3050,33.36363602,1.963299513
9.470000267,15.21000004,1.399999976,1653,3148,0,155,122,1030,0,25.20000076,33,36,34,35,36,36,32,36,33,33,31,-14,0,-50,19,24,30,36,36,35,165,165,166,91,90,99,98,15,15,17,21,19,31,27,30,15,30,40,64,3050,34.09090805,1.814086318
9.470000267,15.21000004,1.399999976,1653,3148,0,155,122,1030,0,25.20000076,33,36,34,35,36,36,32,36,33,33,31,-14,0,-50,19,24,30,36,36,35,165,165,166,91,90,99,98,15,15,17,21,19,31,27,30,15,30,40,64,3050,34.09090805,1.814086318
14.19999981,14.81000042,13.63000011,3069,3141,3009,149,208,209,208,14.93000031,37,37,37,36,37,36,37,36,36,36,35,-14,0,-50,20,26,32,38,38,37,165,165,166,114,113,114,112,15,15,18,22,20,31,28,30,16,27,36,66,3050,36.36363602,0.674199879
14.19999981,14.81000042,13.63000011,3069,3141,3009,149,208,209,208,14.93000031,37,37,37,36,37,36,37,36,36,36,35,-14,0,-50,20,26,32,38,38,37,165,165,166,114,113,114,112,15,15,18,22,20,31,28,30,16,27,36,66,3050,36.36363602,0.674199879
8.970000267,15.38000011,1.409999967,1462,3146,0,151,113,1000,0,37.56000137,37,37,37,36,37,36,37,36,36,36,36,-14,0,-50,20,26,31,39,38,37,165,165,166,102,101,106,104,15,15,17,22,20,31,28,30,16,28,36,66,3050,36.45454407,0.52223295
8.970000267,15.38000011,1.409999967,1462,3146,0,151,113,1000,0,37.56000137,37,37,37,36,37,36,37,36,36,36,36,-14,0,-50,20,26,31,39,38,37,165,165,166,102,101,106,104,15,15,17,22,20,31,28,30,16,28,36,66,3050,36.45454407,0.52223295
13.85999966,14.64000034,12.56000042,2822,3148,1907,160,194,211,141,1.0,37,37,37,35,37,35,37,36,36,35,35,-14,0,-50,21,26,32,39,38,37,165,165,166,109,108,110,109,16,16,18,22,20,32,28,31,16,26,36,65,3050,36.09090805,0.943879843
9.380000114,15.38000011,1.299999952,1695,3182,0,164,130,1021,0,26.65999985,37,37,37,36,38,36,37,37,37,36,36,-14,0,-50,21,26,32,39,38,37,165,165,166,103,102,106,105,16,16,18,22,20,32,28,31,16,26,36,65,3050,36.72727203,0.646669805
6.139999866,10.63000011,0.0,0,0,0,186,0,0,0,47.93999863,33,36,34,33,36,33,34,36,36,34,31,-14,0,-50,18,21,24,38,31,31,166,166,166,33,33,39,39,16,16,19,25,18,23,25,27,17,19,27,45,3050,34.18181992,1.662418723
9.970000267,10.42000008,9.5,0,0,0,186,0,0,0,25.79999924,33,33,32,31,36,31,34,33,34,32,31,-14,0,-50,18,21,26,35,33,33,166,165,166,36,37,43,42,16,16,19,25,18,26,25,28,17,20,27,45,3050,32.72727203,1.555050492
8.039999962,10.48999977,2.970000029,0,0,0,186,0,0,0,36.93000031,31,32,32,30,32,30,32,31,33,30,31,-14,0,-50,18,22,26,35,34,34,166,166,166,39,39,45,45,16,16,18,25,18,27,25,28,17,21,29,45,3050,31.27272797,1.009049892
14.18000031,14.67000008,13.68999958,3070,3149,2992,187,202,203,202,12.39999962,35,35,33,34,34,33,33,34,32,31,30,-14,0,-50,20,24,30,38,38,37,165,165,166,101,101,107,106,17,17,19,22,19,32,29,31,17,29,37,57,3050,33.09090805,1.578261375
14.18000031,14.67000008,13.68999958,3070,3149,2992,187,202,203,202,12.39999962,35,35,33,34,34,33,33,34,32,31,30,-14,0,-50,20,24,30,38,38,37,165,165,166,101,101,107,106,17,17,19,22,19,32,29,31,17,29,37,57,3050,33.09090805,1.578261375
9.699999809,15.47999954,1.370000005,1711,3163,0,189,128,1033,0,33.31000137,35,36,34,35,36,34,34,35,33,32,31,-14,0,-50,20,24,29,38,38,37,165,165,166,97,97,105,104,17,17,19,22,19,32,29,31,17,28,38,58,3050,34.09090805,1.578261375
9.699999809,15.47999954,1.370000005,1711,3163,0,189,128,1033,0,33.31000137,35,36,34,35,36,34,34,35,33,32,31,-14,0,-50,20,24,29,38,38,37,165,165,166,97,97,105,104,17,17,19,22,19,32,29,31,17,28,38,58,3050,34.09090805,1.578261375
14.18999958,14.88000011,13.52000046,3070,3152,2988,196,212,217,209,12.65999985,40,39,39,38,39,38,38,38,38,37,37,-14,0,-50,22,27,34,41,40,39,165,165,165,118,116,117,115,17,17,21,25,22,34,30,33,18,27,38,68,3050,38.27272797,0.904533982
14.18999958,14.88000011,13.52000046,3070,3152,2988,196,212,217,209,12.65999985,40,39,39,38,39,38,38,38,38,37,37,-14,0,-50,22,27,34,41,40,39,165,165,165,118,116,117,115,17,17,21,25,22,34,30,33,18,27,38,68,3050,38.27272797,0.904533982
8.229999542,15.48999977,1.210000038,1367,3161,0,200,109,1014,0,39.90999985,39,39,38,38,39,38,38,38,38,37,37,-14,0,-50,22,27,33,41,40,40,165,165,166,105,104,108,107,17,17,20,25,22,34,30,33,18,29,38,68,3050,38.09090805,0.700649083
8.229999542,15.48999977,1.210000038,1367,3161,0,200,109,1014,0,39.90999985,39,39,38,38,39,38,38,38,38,37,37,-14,0,-50,22,27,33,41,40,40,165,165,166,105,104,108,107,17,17,20,25,22,34,30,33,18,29,38,68,3050,38.09090805,0.700649083
14.18999958,14.97999954,13.30000019,3068,3163,2962,233,218,221,216,14.13000011,42,41,42,40,41,40,41,40,40,38,40,-14,0,-50,23,30,36,42,41,40,165,165,165,118,117,117,116,17,16,21,25,24,35,30,33,17,27,38,70,3050,40.45454407,1.128152132
14.18000031,14.93000031,13.43000031,3068,3145,2983,233,219,222,217,15.82999992,42,41,42,40,41,40,41,40,40,38,40,-14,0,-50,23,30,36,42,41,40,165,165,165,118,117,117,116,17,16,21,25,24,35,30,33,17,27,38,70,3050,40.45454407,1.128152132
9.149999619,15.32999992,1.399999976,1608,3144,0,234,129,1059,0,37.20000076,41,41,40,40,41,40,41,40,40,38,40,-14,0,-50,23,29,35,42,41,41,165,164,165,104,103,108,107,17,16,20,25,24,34,30,33,17,28,38,70,3050,40.18181992,0.873862863
14.17000008,15.18000031,13.39999962,3068,3146,2977,247,218,221,216,15.31999969,42,41,41,39,40,39,40,40,39,38,39,-14,0,-50,22,29,35,41,41,40,165,165,165,117,116,116,115,16,16,20,24,24,34,29,32,16,27,37,70,3050,39.81818008,1.167748332
14.17000008,15.18000031,13.39999962,3068,3146,2977,247,218,221,216,15.31999969,42,41,41,39,40,39,40,40,39,38,39,-14,0,-50,22,29,35,41,41,40,165,165,165,117,116,116,115,16,16,20,24,24,34,29,32,16,27,37,70,3050,39.81818008,1.167748332
10.48999977,14.90999985,1.379999995,2071,3144,0,258,150,221,0,31.98999977,42,40,40,39,40,39,40,39,39,38,39,-14,0,-50,22,29,35,41,41,40,165,165,165,114,113,114,113,16,15,20,24,24,34,29,32,16,26,37,70,3050,39.54545593,1.035725474
10.48999977,14.90999985,1.379999995,2071,3144,0,258,150,221,0,31.98999977,42,40,40,39,40,39,40,39,39,38,39,-14,0,-50,22,29,35,41,41,40,165,165,165,114,113,114,113,16,15,20,24,24,34,29,32,16,26,37,70,3050,39.54545593,1.035725474
14.17000008,15.34000015,13.10000038,3051,3143,2592,262,211,216,186,8.779999733,41,40,40,39,40,39,39,39,38,37,38,-14,0,-50,22,29,35,40,40,39,165,165,165,113,112,114,113,16,15,20,23,23,34,29,32,16,25,36,68,3050,39.09090805,1.136181831
14.17000008,15.34000015,13.10000038,3051,3143,2592,262,211,216,186,8.779999733,41,40,40,39,40,39,39,39,38,37,38,-14,0,-50,22,29,35,40,40,39,165,165,165,113,112,114,113,16,15,20,23,23,34,29,32,16,25,36,68,3050,39.09090805,1.136181831
13.98999977,15.34000015,6.190000057,2909,3165,0,264,205,220,95,5.320000172,41,40,40,39,40,39,39,39,38,37,38,-14,0,-50,22,29,35,40,40,39,165,165,165,113,112,114,113,16,16,20,23,23,34,29,32,16,25,36,68,3050,39.09090805,1.136181831
13.98999977,15.34000015,6.190000057,2909,3165,0,264,205,220,95,5.320000172,41,40,40,39,40,39,39,39,38,37,38,-14,0,-50,22,29,35,40,40,39,165,165,165,113,112,114,113,16,16,20,23,23,34,29,32,16,25,36,68,3050,39.09090805,1.136181831
9.159999847,14.80000019,1.330000043,1547,3129,0,262,119,1060,0,32.09999847,39,39,38,38,39,39,39,39,38,37,38,-14,0,-50,22,29,34,41,40,39,165,165,165,97,96,103,102,16,15,20,24,23,33,29,32,16,26,36,68,3050,38.45454407,0.687551618
14.15999985,15.15999985,13.47999954,3036,3158,2530,263,211,221,183,4.139999866,40,39,39,38,39,38,38,38,37,36,37,-14,0,-50,22,29,34,40,40,39,165,165,165,100,99,105,103,16,16,20,23,23,32,29,31,16,25,36,67,3050,38.09090805,1.136181831
14.15999985,15.15999985,13.47999954,3036,3158,2530,263,211,221,183,4.139999866,40,39,39,38,39,38,38,38,37,36,37,-14,0,-50,22,29,34,40,40,39,165,165,165,100,99,105,103,16,16,20,23,23,32,29,31,16,25,36,67,3050,38.09090805,1.136181831
9.350000381,15.30000019,1.25999999,1631,3137,0,264,130,1074,0,27.90999985,40,39,38,38,39,38,38,38,38,37,37,-14,0,-50,22,29,33,40,40,39,165,165,166,95,94,100,98,16,16,20,23,23,32,29,31,16,26,36,67,3050,38.18181992,0.873862982
9.350000381,15.30000019,1.25999999,1631,3137,0,264,130,1074,0,27.90999985,40,39,38,38,39,38,38,38,38,37,37,-14,0,-50,22,29,33,40,40,39,165,165,166,95,94,100,98,16,16,20,23,23,32,29,31,16,26,36,67,3050,38.18181992,0.873862982
14.15999985,14.86999989,13.60000038,3053,3148,2740,265,211,216,199,5.019999981,40,39,39,38,39,38,38,38,37,36,37,-14,0,-50,22,28,34,39,38,38,165,166,166,106,106,107,106,16,16,20,23,23,33,29,32,17,25,35,66,3050,38.09090805,1.136181831
14.15999985,14.86999989,13.60000038,3053,3148,2740,265,211,216,199,5.019999981,40,39,39,38,39,38,38,38,37,36,37,-14,0,-50,22,28,34,39,38,38,165,166,166,106,106,107,106,16,16,20,23,23,33,29,32,17,25,35,66,3050,38.09090805,1.136181831
9.369999886,15.28999996,1.299999952,1620,3139,0,269,125,1004,0,29.84000015,39,39,37,38,39,38,38,38,38,36,37,-14,0,-50,22,28,33,39,39,38,165,165,166,96,96,101,100,16,16,20,23,23,33,29,32,16,26,36,66,3050,37.90909195,0.943879783
9.369999886,15.28999996,1.299999952,1620,3139,0,269,125,1004,0,29.84000015,39,39,37,38,39,38,38,38,38,36,37,-14,0,-50,22,28,33,39,39,38,165,165,166,96,96,101,100,16,16,20,23,23,33,29,32,16,26,36,66,3050,37.90909195,0.943879783
13.77999973,14.77000046,12.0,2758,3131,1663,265,188,214,125,1.370000005,39,39,39,37,38,37,38,38,37,36,37,-14,0,-50,22,28,34,39,39,38,165,165,166,95,95,100,99,17,16,21,23,23,33,30,32,18,25,35,65,3050,37.72727203,1.009049892
13.77999973,14.77000046,12.0,2758,3131,1663,265,188,214,125,1.370000005,39,39,39,37,38,37,38,38,37,36,37,-14,0,-50,22,28,34,39,39,38,165,165,166,95,95,100,99,17,16,21,23,23,33,30,32,18,25,35,65,3050,37.72727203,1.009049892
12.10000038,15.81000042,1.289999962,2501,3131,0,266,180,220,0,14.72999954,39,39,39,37,38,37,38,38,37,36,37,-14,0,-50,22,28,34,39,39,38,165,165,166,99,98,102,101,16,16,21,23,23,33,30,32,17,25,35,65,3050,37.72727203,1.009049892
12.10000038,15.81000042,1.289999962,2501,3131,0,266,180,220,0,14.72999954,39,39,39,37,38,37,38,38,37,36,37,-14,0,-50,22,28,34,39,39,38,165,165,166,99,98,102,101,16,16,21,23,23,33,30,32,17,25,35,65,3050,37.72727203,1.009049892
14.17000008,14.77999973,13.61999989,3054,3149,2639,269,197,201,176,5.480000019,39,39,37,38,39,35,37,36,35,32,33,-14,0,-50,23,29,34,39,39,38,165,165,166,99,99,102,101,17,17,21,23,24,33,30,32,19,34,44,68,3050,36.36363602,2.419616938
13.17000008,15.38000011,1.360000014,2765,3192,0,267,189,234,0,11.72999954,40,39,38,39,39,36,38,37,36,33,35,-14,0,-50,23,29,34,40,40,39,165,165,165,103,102,105,103,17,17,21,23,24,34,30,33,19,33,44,69,3050,37.27272797,2.101947069
14.17000008,15.03999996,13.55000019,3054,3167,2697,256,204,210,186,7.159999847,38,37,36,37,37,34,35,34,34,31,31,-14,0,-50,20,25,30,37,37,36,165,165,166,100,100,105,103,15,15,19,21,20,31,28,30,16,32,42,65,3050,34.90909195,2.385562658
14.17000008,15.03999996,13.55000019,3054,3167,2697,256,204,210,186,7.159999847,38,37,36,37,37,34,35,34,34,31,31,-14,0,-50,20,25,30,37,37,36,165,165,166,100,100,105,103,15,15,19,21,20,31,28,30,16,32,42,65,3050,34.90909195,2.385562658
9.489999771,15.07999992,1.25,1719,3141,0,258,128,1005,0,27.71999931,37,37,35,37,38,34,36,35,34,31,32,-14,0,-50,20,25,29,38,38,37,165,165,166,95,95,101,100,15,15,18,21,20,32,28,31,16,31,42,66,3050,35.09090805,2.211539984
9.489999771,15.07999992,1.25,1719,3141,0,258,128,1005,0,27.71999931,37,37,35,37,38,34,36,35,34,31,32,-14,0,-50,20,25,29,38,38,37,165,165,166,95,95,101,100,15,15,18,21,20,32,28,31,16,31,42,66,3050,35.09090805,2.211539984
14.15999985,14.84000015,13.31000042,3056,3142,2389,314,207,210,178,5.860000134,39,37,38,36,37,36,37,37,37,35,36,-14,0,-50,19,26,32,38,38,37,165,165,166,111,110,112,110,12,12,17,21,21,31,26,29,12,24,34,67,3050,36.81818008,1.078719854
14.15999985,14.84000015,13.31000042,3056,3142,2389,314,207,210,178,5.860000134,39,37,38,36,37,36,37,37,37,35,36,-14,0,-50,19,26,32,38,38,37,165,165,166,111,110,112,110,12,12,17,21,21,31,26,29,12,24,34,67,3050,36.81818008,1.078719854
9.149999619,15.63000011,1.299999952,1627,3164,0,322,128,1017,0,33.56000137,38,37,37,36,37,36,37,37,37,35,36,-14,0,-50,19,26,31,38,38,37,165,165,166,105,105,108,107,12,12,17,21,21,31,26,29,12,24,34,67,3050,36.63636398,0.809039891
9.149999619,15.63000011,1.299999952,1627,3164,0,322,128,1017,0,33.56000137,38,37,37,36,37,36,37,37,37,35,36,-14,0,-50,19,26,31,38,38,37,165,165,166,105,105,108,107,12,12,17,21,21,31,26,29,12,24,34,67,3050,36.63636398,0.809039891
14.14000034,15.10000038,12.76000023,3025,3145,1927,315,205,211,102,11.10000038,37,36,36,35,36,35,36,36,36,34,35,-14,0,-50,19,26,31,38,37,37,165,165,166,97,95,102,100,12,12,16,21,21,29,26,28,12,24,35,66,3050,35.63636398,0.809039891
14.14000034,15.10000038,12.76000023,3025,3145,1927,315,205,211,102,11.10000038,37,36,36,35,36,35,36,36,36,34,35,-14,0,-50,19,26,31,38,37,37,165,165,166,97,95,102,100,12,12,16,21,21,29,26,28,12,24,35,66,3050,35.63636398,0.809039891
9.640000343,15.19999981,1.080000043,1770,3157,0,317,137,1064,0,29.5,37,37,37,36,37,36,37,37,37,35,35,-14,0,-50,18,26,31,38,37,36,165,165,166,98,97,102,100,12,12,16,21,21,29,26,28,12,23,34,65,3050,36.45454407,0.82019949
9.640000343,15.19999981,1.080000043,1770,3157,0,317,137,1064,0,29.5,37,37,37,36,37,36,37,37,37,35,35,-14,0,-50,18,26,31,38,37,36,165,165,166,98,97,102,100,12,12,16,21,21,29,26,28,12,23,34,65,3050,36.45454407,0.82019949
14.18000031,14.86999989,13.5,3061,3162,2750,316,205,209,193,6.989999771,35,35,34,34,36,32,34,33,33,30,31,-14,0,-50,18,26,31,37,37,36,165,165,166,102,101,102,101,12,11,16,20,20,28,25,28,12,28,38,66,3050,33.36363602,1.804035783
14.18000031,14.86999989,13.5,3061,3162,2750,316,205,209,193,6.989999771,35,35,34,34,36,32,34,33,33,30,31,-14,0,-50,18,26,31,37,37,36,165,165,166,102,101,102,101,12,11,16,20,20,28,25,28,12,28,38,66,3050,33.36363602,1.804035783
9.430000305,15.34000015,1.0,1680,3157,0,311,124,1004,0,26.78000069,34,36,34,35,36,33,35,34,34,31,32,-14,0,-50,18,25,30,37,37,36,165,165,166,92,92,96,95,11,11,16,20,20,29,25,28,11,27,38,67,3050,34.0,1.549193382
9.430000305,15.34000015,1.0,1680,3157,0,311,124,1004,0,26.78000069,34,36,34,35,36,33,35,34,34,31,32,-14,0,-50,18,25,30,37,37,36,165,165,166,92,92,96,95,11,11,16,20,20,29,25,28,11,27,38,67,3050,34.0,1.549193382
14.18000031,15.77999973,13.27000046,3060,3180,2414,317,202,209,173,5.909999847,36,36,35,35,36,33,35,33,34,31,32,-14,0,-50,18,25,30,36,35,35,166,165,166,103,102,106,105,12,12,16,18,19,29,25,28,12,31,42,70,3050,34.18181992,1.721521497
9.56000042,15.85000038,1.190000057,1696,3161,0,324,124,1042,0,25.60000038,37,37,35,36,37,34,36,34,35,32,33,-14,0,-50,18,25,29,36,36,35,166,165,166,96,96,102,101,12,12,16,18,19,29,25,28,12,31,42,70,3050,35.09090805,1.700267434
14.18000031,15.01000023,13.31000042,3064,3149,2740,322,197,200,190,8.529999733,37,36,35,35,36,33,35,33,34,31,32,-14,0,-50,18,25,30,36,36,35,165,165,166,99,98,102,100,13,13,16,18,19,29,25,28,13,31,42,70,3050,34.27272797,1.848832607
14.18000031,15.01000023,13.31000042,3064,3149,2740,322,197,200,190,8.529999733,37,36,35,35,36,33,35,33,34,31,32,-14,0,-50,18,25,30,36,36,35,165,165,166,99,98,102,100,13,13,16,18,19,29,25,28,13,31,42,70,3050,34.27272797,1.848832607
9.489999771,15.11999989,1.330000043,1643,3145,0,329,121,1052,0,30.46999931,37,37,35,36,37,34,36,34,35,32,33,-14,0,-50,18,25,29,36,36,35,166,165,166,95,94,99,98,13,13,16,18,19,29,25,28,13,30,43,70,3050,35.09090805,1.700267434
9.489999771,15.11999989,1.330000043,1643,3145,0,329,121,1052,0,30.46999931,37,37,35,36,37,34,36,34,35,32,33,-14,0,-50,18,25,29,36,36,35,166,165,166,95,94,99,98,13,13,16,18,19,29,25,28,13,30,43,70,3050,35.09090805,1.700267434
14.18999958,15.34000015,13.5,3067,3159,2888,325,197,201,194,7.400000095,37,36,36,35,36,33,36,33,34,31,32,-14,0,-50,18,25,30,36,36,35,166,165,166,101,100,103,102,13,13,16,19,19,30,26,28,13,32,43,70,3050,34.45454407,1.967924595
14.18999958,15.34000015,13.5,3067,3159,2888,325,197,201,194,7.400000095,37,36,36,35,36,33,36,33,34,31,32,-14,0,-50,18,25,30,36,36,35,166,165,166,101,100,103,102,13,13,16,19,19,30,26,28,13,32,43,70,3050,34.45454407,1.967924595
9.510000229,15.11999989,1.190000057,1683,3127,0,328,126,966,0,29.34000015,37,37,36,36,38,35,37,35,36,32,33,-14,0,-50,18,25,29,37,36,36,165,165,166,96,95,100,99,14,13,17,19,19,30,26,29,14,31,43,70,3050,35.63636398,1.804035783
9.510000229,15.11999989,1.190000057,1683,3127,0,328,126,966,0,29.34000015,37,37,36,36,38,35,37,35,36,32,33,-14,0,-50,18,25,29,37,36,36,165,165,166,96,95,100,99,14,13,17,19,19,30,26,29,14,31,43,70,3050,35.63636398,1.804035783
14.18000031,14.82999992,13.36999989,3068,3169,2965,331,209,210,208,13.38000011,38,37,38,36,37,36,37,36,37,34,36,-14,0,-50,20,25,30,38,38,37,165,165,166,108,107,109,108,14,14,18,20,20,32,28,30,14,26,36,67,3050,36.54545593,1.128152132
14.06000042,15.17000008,2.900000095,2992,3178,0,333,205,209,0,15.81000042,38,37,38,36,37,36,37,36,37,34,36,-14,0,-50,19,25,30,38,38,37,165,165,166,108,108,110,108,13,13,17,20,20,32,28,30,13,26,36,67,3050,36.54545593,1.128152132
14.09000015,14.82999992,13.23999977,2999,3147,2288,349,204,211,162,3.690000057,38,37,37,35,37,36,36,36,36,34,35,-14,0,-50,19,25,30,38,37,37,165,165,166,102,101,104,103,13,13,17,20,21,31,27,30,14,25,36,66,3050,36.09090805,1.136181831
14.09000015,14.82999992,13.23999977,2999,3147,2288,349,204,211,162,3.690000057,38,37,37,35,37,36,36,36,36,34,35,-14,0,-50,19,25,30,38,37,37,165,165,166,102,101,104,103,13,13,17,20,21,31,27,30,14,25,36,66,3050,36.09090805,1.136181831
9.569999695,15.59000015,1.080000043,1689,3134,0,355,131,993,0,28.44000053,38,37,36,35,37,36,36,36,37,34,35,-14,0,-50,19,25,30,38,37,36,165,165,166,98,97,101,100,13,13,17,20,20,31,27,30,13,26,36,66,3050,36.09090805,1.136181831
9.569999695,15.59000015,1.080000043,1689,3134,0,355,131,993,0,28.44000053,38,37,36,35,37,36,36,36,37,34,35,-14,0,-50,19,25,30,38,37,36,165,165,166,98,97,101,100,13,13,17,20,20,31,27,30,13,26,36,66,3050,36.09090805,1.136181831
14.18999958,15.15999985,13.42000008,3069,3145,2983,326,207,209,205,16.35000038,37,37,36,37,37,34,36,35,35,32,33,-14,0,-50,20,26,30,38,38,37,165,165,166,106,105,107,106,13,13,17,21,21,31,28,30,14,31,42,68,3050,35.36363602,1.747725725
14.18999958,15.15999985,13.42000008,3069,3145,2983,326,207,209,205,16.35000038,37,37,36,37,37,34,36,35,35,32,33,-14,0,-50,20,26,30,38,38,37,165,165,166,106,105,107,106,13,13,17,21,21,31,28,30,14,31,42,68,3050,35.36363602,1.747725725
